evaluation_round,canonical_pair_key,max_outcome_round_used,sample_count,integrated_primary_evidence,main_primary_evidence,integrated_support_evidence,recent_state,pg01,pg06,pg07,pg08,pair_state,core_eligible
712,13-17-40__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-14-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-14-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__6-7-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-11-14,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-12-14,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-14-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-14-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-24-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-40__7-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__14-24-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__14-24-40,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-14-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-14-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__6-7-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-11-14,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-12-14,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-14-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-14-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-17-44__7-24-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__14-17-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__14-17-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__14-17-40,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__17-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__17-33-40,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-14-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-14-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-17-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__6-7-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-11-14,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-11-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-12-14,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-12-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-14-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-14-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-14-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,13-24-44__7-17-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__6-7-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-13-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-13-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-24__7-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__24-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__6-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__6-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__6-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__6-7-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__7-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__7-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__7-13-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__7-24-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-33__7-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__6-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__6-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__6-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__7-13-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__7-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-36__7-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__24-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__6-7-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-13-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-13-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-24-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-24-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-17-40__7-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__17-33-40,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__6-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__6-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-11-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-12-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-13-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-13-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-36__7-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__17-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-17-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-33-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-33-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-36-44,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__6-7-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-11-12,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-11-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-11-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-11-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-12-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-12-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-12-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-13-17,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-13-33,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-13-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
712,14-24-40__7-17-36,709,117,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,STABLE,FAIL,FAIL,PASS,PASS,PAIR_TEST_READY,1
